8.001734955955573696e+02,0.000000000000000000e+00,4.316463008859211641e+02
0.000000000000000000e+00,8.002865832101687147e+02,2.281352489009339024e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
